Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
astronauta-projetor-de-luz-galaxia-nebulosa,Astronauta Projetor De Luz Galáxia Nebulosa,"<p><strong>Astronauta Projetor de Luz Galáxia Nebulosa – Traga o Universo para Dentro de Sua Casa</strong></p>
<p><strong>🟣 Luzes Cativantes e Efeitos de Galáxia</strong><br>✔️ O <strong>Astronauta Projetor de Luz Galáxia Nebulosa</strong> transforma seu ambiente com <strong>efetos de luz</strong> impressionantes, projetando imagens realistas de <strong>galáxias, estrelas e nebulosas</strong> no teto e nas paredes, criando uma atmosfera única e relaxante, como se você estivesse flutuando no espaço.</p>
<p><strong>🟣 Design Exclusivo de Astronauta</strong><br>✔️ O projetor tem um <strong>design exclusivo</strong> e encantador de <strong>astronauta</strong>, tornando-se uma peça de decoração divertida e criativa para quartos, salas de estar ou até mesmo para ambientes de descanso. A figura do astronauta adiciona um toque de fantasia e mistério ao ambiente.</p>
<p><strong>🟣 Várias Opções de Cores e Modos de Iluminação</strong><br>✔️ Com uma variedade de <strong>cores e modos de iluminação</strong>, você pode escolher a cor e o estilo da projeção, ajustando o projetor para criar diferentes atmosferas. Desde <strong>estrelas azuis e roxas</strong> até efeitos de <strong>nebulosas coloridas</strong>, cada configuração proporciona uma experiência única.</p>
<p><strong>🟣 Fácil Controle e Ajuste</strong><br>✔️ O <strong>controle remoto</strong> incluso permite ajustar facilmente a <strong>intensidade da luz</strong>, mudar as <strong>cores</strong> e até <strong>ajustar a rotação</strong> do projetor, oferecendo total controle sobre a ambientação de seu espaço sem sair de sua cama ou sofá.</p>
<p><strong>🟣 Ideal para Relaxamento e Decoração</strong><br>✔️ Perfeito para <strong>relaxamento</strong> após um longo dia, o <strong>Astronauta Projetor</strong> ajuda a criar um ambiente sereno e tranquilo para dormir ou meditar. Também é uma ótima opção de <strong>decoração temática</strong> para festas ou para quem ama o universo e a exploração espacial.</p>
<p><strong>🟣 Tecnologia de Baixo Consumo de Energia</strong><br>✔️ Equipado com <strong>LEDs de baixo consumo energético</strong>, o <strong>Astronauta Projetor de Luz</strong> é uma solução ecológica e econômica para iluminar seu ambiente com o máximo de efeito e durabilidade.</p>
<p><strong>🟣 Presente Perfeito para Amantes do Espaço e Tecnologia</strong><br>✔️ Com seu design inovador e efeitos incríveis, o <strong>Astronauta Projetor de Luz Galáxia Nebulosa</strong> é o presente perfeito para quem é apaixonado pelo universo, pela astronomia ou por decorações únicas e criativas.</p>",Black Core,Arts & Entertainment > Party & Celebration > Special Effects > Special Effects Lighting > LED Lights,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,60.02,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/ASTRONAUT.jpg?v=1775650252,1,"",false,,,,kg,,,active
gran-turismo-7-ps5,Gran Turismo 7 PS5,<p></p>,Black Core,Electronics > Video Game Consoles,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,119.97,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/GRANTURISMO.jpg?v=1775650250,1,"",false,,,,kg,,,active
ssd-m-2-2tb-nvme-pcie-gen-4-0-interno-kingston-nv2-2000gb-m-2-2280-snv2s-2000g-velocidade-de-leitura-ate-3500mb-s-e-gravacao-2800mb-s-interno-cor-azul,Ssd M.2 2TB Nvme Pcie Gen 4.0 Interno Kingston Nv2 2000gb M.2 2280 Snv2s/2000g Velocidade De Leitura Até 3500mb/s E Gravação 2800mb/s Interno Cor Azul,"<h2>
<span>SSD NV2 PCIe 4.0 NVMe M.2 3.500MB 2TB Ultra Rápido Kingston</span><br><br><span>Desempenho eficiente para notebooks e sistemas mais finos!</span><br><br><span>O NV2 PCIe 4.0 NVMe SSD da Kingston é uma solução de armazenamento de última geração alimentada por um controlador NVMe Gen 4x4. O NV2 proporciona velocidades de leitura/gravação de até 3.500/2.800MB/s com requisitos de energia reduzidos e menor aquecimento para ajudar a otimizar o desempenho do seu sistema. O design compacto de lado único do M.2 2280 (22x80mm) expande o armazenamento para até 2 TB enquanto economiza espaço para outros componentes, tornando o NV2 ideal para notebooks mais finos, sistemas de formato pequeno (SFF) e placas mãe DIY (faça você mesmo).</span><br><br><span>Principais Características</span><br><span>- Ultrarrápido</span><br><span>- Design Compacto</span><br><span>- Formato: M.2 2280</span><br><span>- Interface: NVMe PCIe 4.0 x 4</span><br><span>- Capacidade: 2TB</span><br><span>- Leitura / gravação sequencial: 2TB: 3500/2800 MB/s</span><br><span>- Resistência: 2TB - 640 TBW</span><br><span>- Temperatura de armazenamento: - 40°C ~ 85°C</span><br><span>- Temperatura de operação: 0°C ~ 70°C</span><br><span>- Operação de vibração: 2,17G (7-800 Hz)</span><br><span>- Vibração não operacional: 20G (20-1000Hz)</span><br><span>- MTBF: 1.500.000 de horas</span><br><br><span>Especificações Técnicas</span><br><span>- Conteúdo da Embalagem: 1 SSD 2TB</span><br><span>- Dimensões do Produto: 22 mm x 80 mm x 2,2 mm</span><br><span>- Peso: 0,007g</span><br><span>- Referência do Fabricante: SNV2S-2000G</span><br><span>- EAN: 740617329971</span><br><span>- Marca: Kingston</span>
</h2>",Black Core,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,"","",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,249.90,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/NVME.webp?v=1775650249,1,"",false,,,,kg,,,active
smartphone-motorola-edge-40-neo-256gb-caneel-bay-5g-8gb-ram,Smartphone Motorola Edge 40 Neo 256GB Caneel Bay 5G 8GB RAM [Preço Referente a entrada],"<h2 data-testid=""product-detail-label"" color=""#404040"" font-size=""2,2,5,5"" font-weight=""medium"" class=""sc-dcJsrY iVJGKX"">Informações do Produto</h2>
<h2><span data-testid=""product-detail-title"" color=""#404040"" font-size=""2"" font-weight=""bold"" class=""sc-dcJsrY jZKEso"">Smartphone Motorola Edge 40 Neo 256GB Caneel Bay 5G 8GB RAM 6,55"" Câm. Dupla + Selfie 32MP Dual Chip</span></h2>
<div font-size=""1,1,2,2"" data-testid=""product-detail-description"" color=""text.base"" font-weight=""regular"" class=""sc-iGgWBj jEOEJZ sc-jFmjhJ dNtDVB"">
<h2 data-testid=""rich-content-container"" class=""sc-iGgWBj eWtIHQ sc-gmUfan juzvxF"">Se vocâ tá procurando um Smartphone potente e novinho pra não te deixar na mão, precisa conhecer esse smartphone da Motorola. Primeiro é importante saber que esse é o modelo Edge 40 Neo que faz parte da linha Motorola Edge. Esse celular conta com armazenamento interno de 256GB, ideal para guardar diversos tipos de arquivos como documentos, fotos, vídeos e aplicativos. Sem deixar de falar no desempenho que vai te impressionar, já que ele é equipado com processador Dimensity 7030 e Memória RAM de 8GB. Aí vai ser fácil usar seus apps favoritos e até se divertir com alguns joguinhos. Por falar em diversão, você vai conseguir acompanhar seus conteúdos favoritos na Tela 6,55"" com muita qualidade de imagem e cores nítidas. Sempre conectado com a tecnologia 5G e Dual Chip. Ah, e se você gosta de registrar fotos e vídeos, aproveite as câmeras desse modelo. A Câmera Traseira é de 50 MP OIS + 13 MP, já a frontal é de 32MP. Aproveite agora esse modelo na cor Caneel Bay.</h2>
</div>",Black Core,Electronics > Communications > Telephony > Mobile & Smart Phones,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,399.03,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/SmartphoneMotorolaEdge40Neo256GBCaneelBay5G8GBRAM.webp?v=1775650248,1,"",false,,,,kg,,,draft
fifa-25-spiderman-2-mk1,MK1,<p></p>,Black Core,Software > Video Game Software,"","",false,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,180.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/pclc_e3db8af4-1b20-4a44-9b56-78587cc11a6e.webp?v=1775650246,1,"",false,,,,kg,,,active
ssd-kingston-nv2-1tb-nvme-m-2-2280-leitura-ate-3500mb-s-e-gravacao-ate-2100mb-s,SSD Kingston NV2 1TB NVMe M.2 2280 (Leitura até 3500MB/s e Gravação até 2100MB/s),"<p><strong>SSD Kingston NV2 1TB NVMe M.2 2280 – Performance e Velocidade para Seu Sistema</strong></p>
<p><strong>🟣 Desempenho Ultra Rápido</strong><br>✔️ <strong>Tecnologia NVMe Gen 3.0 x4</strong> para uma performance de leitura e gravação significativamente mais rápida do que os SSDs SATA tradicionais, proporcionando um sistema mais ágil e eficiente.<br>✔️ <strong>Leitura de até 3.500 MB/s</strong> e <strong>gravação de até 2.800 MB/s</strong>, acelerando o carregamento de aplicativos, transferências de arquivos e inicialização do sistema.</p>
<p><strong>🟣 Capacidade de 1TB</strong><br>✔️ <strong>1TB de armazenamento</strong> para você armazenar todos os seus jogos, programas, vídeos, e outros arquivos de maneira rápida e segura. Ideal para usuários que buscam maior capacidade sem abrir mão de velocidade.</p>
<p><strong>🟣 Design Compacto e Eficiente</strong><br>✔️ <strong>Formato M.2 2280</strong> que permite instalação fácil e rápida em desktops e notebooks compatíveis, sem comprometer o espaço.</p>
<p><strong>🟣 Durabilidade e Confiabilidade</strong><br>✔️ A <strong>memória NAND 3D</strong> oferece maior confiabilidade e resistência a desgaste, garantindo que o SSD funcione de forma consistente durante todo o seu ciclo de vida.<br>✔️ <strong>Controlador personalizado</strong> da Kingston proporciona uma experiência de armazenamento mais estável e com menos calor gerado.</p>
<p><strong>🟣 Consumo de Energia Eficiente</strong><br>✔️ O <strong>Kingston NV2</strong> é projetado para ser eficiente em termos de consumo de energia, reduzindo o impacto no consumo geral do sistema, especialmente em laptops.</p>
<p><strong>🟣 Compatibilidade Ampla</strong><br>✔️ Totalmente compatível com sistemas que suportam <strong>NVMe 1.3 e 1.4</strong> e disponível para instalação em <strong>PCs, notebooks e consoles</strong> (dependendo da compatibilidade).</p>",Black Core,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,199.96,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/71D6f32AiWL._AC_SL1500.jpg?v=1775650245,1,"",false,,,,kg,,,active
ssd-kingston-480gb-sata-iii-a400-sa400s37-480g-preto,Ssd Kingston 480GB Sata III A400 SA400S37/480G Preto,"<p><strong>SSD Kingston 480GB SATA III A400 – Performance Rápida e Confiável para Seu Sistema</strong></p>
<p><strong>🟣 Desempenho Aprimorado</strong><br>✔️ <strong>Tecnologia SATA III</strong> com velocidades de leitura de até <strong>500 MB/s</strong> e escrita de até <strong>450 MB/s</strong>, proporcionando uma performance muito mais rápida do que os discos rígidos tradicionais, resultando em um sistema mais ágil e eficiente.<br>✔️ Ideal para melhorar o desempenho geral do seu computador, acelerando a inicialização, o carregamento de aplicativos e a transferência de arquivos.</p>
<p><strong>🟣 Capacidade de 480GB</strong><br>✔️ <strong>480GB de armazenamento</strong> para você guardar todos os seus arquivos, programas e jogos de forma rápida e confiável. Excelente para quem precisa de espaço adicional com bom custo-benefício.</p>
<p><strong>🟣 Instalação Rápida e Fácil</strong><br>✔️ Formato <strong>2,5 polegadas</strong>, compatível com a maioria dos desktops e notebooks, garantindo fácil instalação e substituição do HD antigo.<br>✔️ <strong>Plug and Play</strong>: sem a necessidade de drivers ou software adicionais para começar a usar o SSD rapidamente.</p>
<p><strong>🟣 Durabilidade e Confiabilidade</strong><br>✔️ Equipado com <strong>memória NAND Flash</strong> de alta qualidade, o <strong>Kingston A400</strong> oferece maior resistência ao desgaste e uma vida útil prolongada.<br>✔️ <strong>Controle avançado de erros</strong> que melhora a estabilidade e a confiabilidade durante o uso contínuo.</p>
<p><strong>🟣 Eficiência Energética</strong><br>✔️ O <strong>SSD Kingston A400</strong> consome menos energia em comparação com discos rígidos tradicionais, o que ajuda a prolongar a vida útil da bateria em laptops e reduzir o consumo de energia em desktops.</p>
<p><strong>🟣 Compatibilidade Universal</strong><br>✔️ Compatível com uma ampla gama de sistemas, incluindo <strong>PCs, notebooks, consoles de jogos</strong>, e outros dispositivos que suportam interface SATA III.</p>",Black Core,Electronics > Electronics Accessories > Computer Components > Storage Devices > Hard Drives,"","",true,Title,Default Title,,,,,,,,,0.0,,-1,deny,manual,139.99,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/king.webp?v=1775650243,1,"",false,,,,kg,,,active
smartwatch-xiaomi-haylou-watch-2-ls02-tela-de-1-4,Smartwatch Xiaomi Haylou Watch 2 Ls02 Tela de 1.4,"<div class=""title--wrap--NWOaiSp description--title--NMh4UiD"">
<p><strong>Smartwatch Xiaomi Haylou Watch 2 LS02 – Tecnologia e Estilo no Seu Pulso</strong></p>
<p><strong>🟣 Tela de 1.4” para Visualização Clara e Ampla</strong><br>✔️ O <strong>Xiaomi Haylou Watch 2 LS02</strong> possui uma <strong>tela TFT de 1.4”</strong>, proporcionando uma exibição <strong>nítida</strong> e <strong>ampla</strong> para que você visualize suas notificações, mensagens e monitoramento de saúde com <strong>facilidade e clareza</strong>. Ideal para acompanhar suas atividades de forma rápida e prática.</p>
<p><strong>🟣 Design Elegante e Confortável</strong><br>✔️ Com um design <strong>moderno e sofisticado</strong>, o <strong>Haylou Watch 2 LS02</strong> combina estilo e conforto, apresentando uma <strong>pulseira de silicone</strong> que se adapta ao seu pulso de forma <strong>confortável</strong> para uso diário. Seu visual discreto e elegante combina com qualquer ocasião.</p>
<p><strong>🟣 Monitoramento de Atividades e Saúde Completo</strong><br>✔️ O <strong>Xiaomi Haylou Watch 2 LS02</strong> oferece <strong>monitoramento de atividades físicas</strong>, como <strong>passos dados, calorias queimadas e distâncias percorridas</strong>. Ele também monitora seus sinais vitais, como <strong>frequência cardíaca</strong> e <strong>qualidade do sono</strong>, permitindo que você acompanhe sua saúde e bem-estar com precisão.</p>
<p><strong>🟣 Bateria de Longa Duração</strong><br>✔️ Com uma <strong>bateria de 260mAh</strong>, o <strong>Haylou Watch 2 LS02</strong> oferece uma <strong>duração de até 20 dias</strong> com uso normal, permitindo que você aproveite todos os recursos do smartwatch por mais tempo sem precisar recarregar com frequência.</p>
<p><strong>🟣 Notificações Inteligentes</strong><br>✔️ Receba notificações de <strong>chamadas, mensagens e aplicativos</strong> diretamente no seu pulso. Com o <strong>Xiaomi Haylou Watch 2 LS02</strong>, você estará sempre conectado, sem precisar retirar o celular do bolso.</p>
<p><strong>🟣 Modos de Exercício para Diversos Esportes</strong><br>✔️ O <strong>Haylou Watch 2 LS02</strong> vem com <strong>modos de exercício</strong> para monitorar suas atividades em esportes como <strong>corrida, caminhada, ciclismo, etc.</strong>, proporcionando dados precisos sobre seu desempenho, ajudando a melhorar seus treinos e resultados.</p>
<p><strong>🟣 Resistência à Água IP68</strong><br>✔️ O <strong>Xiaomi Haylou Watch 2 LS02</strong> possui <strong>certificação IP68</strong>, o que significa que é resistente à <strong>poeira e à água</strong>, permitindo que você o utilize durante chuvas e até em banhos (não recomendado para mergulho profundo).</p>
<p><strong>🟣 Compatível com Android e iOS</strong><br>✔️ O <strong>Haylou Watch 2 LS02</strong> é compatível tanto com <strong>dispositivos Android</strong> quanto <strong>iOS</strong>, oferecendo uma experiência de uso fluida para todos. Conecte-se facilmente ao seu celular via <strong>Bluetooth</strong> para acessar todas as funções e controlar suas configurações diretamente do seu smartphone.</p>
</div>",Black Core,Apparel & Accessories > Jewelry > Smart Watches,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,129.93,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/SMART.jpg?v=1775650242,1,"",false,,,,kg,,,active
smartwatch-xiaomi-haylou-watch-2-ls02-tela-de-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/SMART3.jpg?v=1775650242,2,"",,,,,,,,
smartwatch-xiaomi-haylou-watch-2-ls02-tela-de-1-4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0804/6372/4767/files/SMART2.jpg?v=1775650242,3,"",,,,,,,,
controle-sem-fio-dualsense-edicao-limitada-fortnite-playstation-5,Dualsense Edição Limitada Fortniteㅤㅤㅤ⭐⭐⭐⭐⭐,"<p><strong>Controle DualSense Edição Limitada do Fortnite – A Experiência Completa de Jogo com Estilo e Personalização</strong></p>
<p><strong>🟣 Design Exclusivo e Personalizado</strong><br>✔️ O <strong>Controle DualSense Edição Limitada do Fortnite</strong> traz um design único e estilizado, com <strong>cores vibrantes e detalhes inspirados no universo do Fortnite</strong>. Ele apresenta <strong>elementos exclusivos</strong> do jogo, como gráficos e logotipos, tornando-o a escolha perfeita para os fãs da franquia.</p>
<p><strong>🟣 Feedback Háptico e Gatilhos Adaptáveis</strong><br>✔️ A <strong>tecnologia de feedback háptico</strong> e os <strong>gatilhos adaptáveis</strong> garantem uma <strong>imersão profunda</strong> no universo do Fortnite, permitindo que você sinta a intensidade de cada ação no jogo, desde os tiros até os momentos de corrida. O controle reage de maneira realista aos eventos do jogo, oferecendo uma experiência como nunca antes.</p>
<p><strong>🟣 Conforto e Ergonomia Aprimorados</strong><br>✔️ O <strong>design ergonômico</strong> do <strong>DualSense</strong> proporciona conforto superior para longas sessões de jogo, enquanto a <strong>textura antiderrapante</strong> nas alavancas e na parte traseira garante uma pegada firme e segura durante as jogadas mais intensas.</p>
<p><strong>🟣 Áudio Imersivo e Microfone Integrado</strong><br>✔️ O <strong>controle DualSense Edição Limitada do Fortnite</strong> conta com <strong>microfone embutido</strong>, permitindo que você se comunique com seus amigos diretamente no jogo sem precisar de fones de ouvido adicionais. Além disso, ele é compatível com <strong>áudio 3D</strong>, permitindo uma experiência sonora imersiva, ideal para jogos competitivos.</p>
<p><strong>🟣 Conectividade Sem Fios e Carregamento Rápido</strong><br>✔️ <strong>Conexão sem fio via Bluetooth</strong> oferece liberdade total de movimento, enquanto a <strong>porta USB-C</strong> permite um <strong>carregamento rápido</strong>, sem perder tempo e otimizando suas sessões de jogo.</p>
<p><strong>🟣 Durabilidade e Longa Vida Útil</strong><br>✔️ Como o <strong>DualSense tradicional</strong>, o <strong>controle Fortnite</strong> é <strong>construído para durar</strong>, com <strong>materiais de alta qualidade</strong> que resistem ao desgaste das sessões de jogo intensas. Sua <strong>bateria de longa duração</strong> mantém você jogando por horas a fio, sem interrupções.</p>
<p><strong>🟣 Compatibilidade Completa</strong><br>✔️ Totalmente compatível com <strong>PlayStation 5</strong>, o <strong>DualSense Edição Limitada do Fortnite</strong> também pode ser utilizado em <strong>PC</strong> e <strong>dispositivos móveis</strong> (via Bluetooth), permitindo que você aproveite sua experiência de jogo em várias plataformas.</p>",Black Core,Electronics > Video Game Console Accessories > Home Game Console Accessories,"","",true,Title,Default Title,,,,,,,,,0.0,,0,deny,manual,209.00,,true,false,,,,,"",https://cdn.shopify.com/s/files/1/0804/6372/4767/files/CONTROLE_65c23398-950b-47c6-b3f3-85bae279b5e5.webp?v=1775650241,1,"",false,,,,kg,,,active
